id_produto,tipo,temperatura_ar_k,temperatura_processo_k,velocidade_rotacao_rpm,torque_nm,desgaste_ferramenta_min,falha_maquina,potencia_calc
L56060,L,298.0,309.2,1458.0,39.8,87,0,58028.399999999994
H38295,H,298.0,309.2,1520.0,37.9,89,0,57608.0
L56062,L,298.0,309.2,1378.0,49.7,94,0,68486.6
M23743,M,297.9,309.2,1529.0,38.1,96,0,58254.9
L56064,L,298.0,309.2,1527.0,32.4,99,0,49474.799999999996
M23745,M,298.0,309.2,1438.0,42.9,101,0,61690.2
L56066,L,297.9,309.0,1583.0,36.7,104,0,58096.100000000006
L56067,L,297.8,308.9,1530.0,37.6,106,0,57528.0
M23748,M,297.7,308.9,1530.0,39.1,108,0,59823.0
M23749,M,297.7,308.8,2089.0,19.1,111,0,39899.9
L56070,L,297.7,308.8,1616.0,34.2,114,0,55267.200000000004
M23751,M,297.7,308.9,1681.0,28.3,116,0,47572.3
L56072,L,297.6,308.8,1475.0,43.0,119,0,63425.0
L56073,L,297.5,308.7,1371.0,46.5,121,0,63751.5
M23754,M,300.1,310.1,1504.0,40.1,123,0,60310.4
H38309,H,300.1,310.1,1504.0,40.1,126,0,60310.4
L56076,L,297.4,308.7,1638.0,31.9,131,0,52252.2
M23757,M,297.3,308.7,1577.0,35.6,133,0,56141.200000000004
L56078,L,297.4,308.6,1532.0,38.7,136,0,59288.4
M23759,M,297.3,308.5,1710.0,27.7,138,0,47367.0
M23760,M,297.3,308.6,1584.0,29.4,141,0,46569.6
L56081,L,297.3,308.6,1446.0,50.1,144,0,72444.6
H38316,H,297.4,308.7,1522.0,46.3,146,0,70468.59999999999
M23763,M,297.4,308.7,1382.0,49.9,151,0,68961.8
L56084,L,297.4,308.7,1584.0,38.2,154,0,60508.8
L56085,L,297.3,308.6,1385.0,55.2,156,0,76452.0
L56086,L,297.3,308.7,1592.0,34.4,158,0,54764.799999999996
M23767,M,297.2,308.6,1404.0,43.7,160,0,61354.8
L56088,L,297.2,308.5,1518.0,44.3,163,0,67247.4
L56089,L,297.1,308.4,1529.0,40.4,165,0,61771.6
L56090,L,297.1,308.4,1550.0,37.0,167,0,57350.0
L56091,L,297.1,308.3,1773.0,23.8,169,0,42197.4
L56092,L,297.2,308.5,1446.0,43.7,171,0,63190.200000000004
M23773,M,297.2,308.5,1487.0,46.9,173,0,69740.3
M23774,M,297.3,308.5,1524.0,49.3,176,0,75133.2
L56095,L,297.1,308.3,1403.0,54.1,179,0,75902.3
L56096,L,297.1,308.2,2267.0,15.7,181,0,35591.9
M23777,M,297.1,308.2,1529.0,37.9,183,0,57949.1
L56098,L,297.1,308.2,1402.0,51.2,186,0,71782.40000000001
L56099,L,297.2,308.3,1693.0,28.0,188,0,47404.0
L56100,L,297.1,308.3,1496.0,45.8,190,0,68516.8
L56101,L,300.1,310.1,1504.0,40.1,192,0,60310.4
L56102,L,297.1,308.2,1399.0,42.6,194,0,59597.4
M23783,M,297.0,308.1,1363.0,45.3,196,0,61743.899999999994
H38338,H,297.1,308.2,1527.0,42.2,199,0,64439.4
M23785,M,297.2,308.2,1405.0,42.5,204,0,59712.5
M23786,M,297.3,308.3,1459.0,59.6,207,1,86956.40000000001
M23787,M,297.4,308.4,1789.0,25.0,210,0,44725.0
L56108,L,297.4,308.4,1531.0,41.5,213,0,63536.5
M23789,M,297.4,308.4,1620.0,35.8,215,0,57995.99999999999
L56110,L,297.4,308.4,1571.0,39.4,0,0,61897.399999999994
L56111,L,297.4,308.4,1434.0,39.9,2,0,57216.6
L56112,L,297.4,308.4,1474.0,43.6,4,0,64266.4
M23793,M,297.3,308.3,1544.0,41.7,6,0,64384.8
L56114,L,297.3,308.2,1601.0,35.7,9,0,57155.700000000004
L56115,L,297.4,308.3,1801.0,26.9,11,0,48446.899999999994
L56116,L,297.4,308.3,1465.0,42.0,13,0,61530.0
M23797,M,297.4,308.4,1340.0,52.6,15,0,70484.0
M23798,M,297.4,308.4,1517.0,41.0,18,0,62197.0
M23799,M,297.3,308.4,1434.0,44.8,21,0,64243.2
H38354,H,297.3,308.3,1935.0,19.3,24,0,37345.5
M23801,M,297.3,308.3,1595.0,32.2,29,0,51359.00000000001
L56122,L,297.3,308.3,2188.0,17.0,32,0,37196.0
M23803,M,297.3,308.4,1449.0,44.4,34,0,64335.6
L56124,L,300.1,310.1,1504.0,40.1,37,0,60310.4
L56125,L,297.4,308.2,1639.0,33.8,39,0,55398.2
M23806,M,297.3,308.2,1846.0,24.5,41,0,45227.0
M23807,M,297.3,308.2,1452.0,38.2,44,0,55466.4
M23808,M,297.4,308.3,1483.0,41.9,47,0,62137.7
L56129,L,297.4,308.3,1284.0,60.3,50,0,77425.2
L56130,L,297.4,308.2,1419.0,50.0,52,0,70950.0
L56131,L,297.3,308.1,1763.0,28.4,54,0,50069.2
M23812,M,297.2,308.0,1478.0,42.5,56,0,62815.0
L56133,L,297.3,308.0,1518.0,36.0,59,0,54648.0
L56134,L,297.3,308.0,1447.0,49.0,61,0,70903.0
M23815,M,297.4,308.0,1355.0,55.1,63,0,74660.5
L56136,L,297.4,308.1,1348.0,57.4,66,0,77375.2
L56137,L,297.4,308.1,1348.0,53.7,68,0,72387.6
M23818,M,297.4,308.1,1734.0,27.7,70,0,48031.799999999996
L56139,L,297.3,308.0,1420.0,46.5,73,0,66030.0
L56140,L,297.3,307.9,1797.0,24.7,75,0,44385.9
M23821,M,297.3,308.0,1403.0,45.0,77,0,63135.0
L56142,L,297.3,307.9,1628.0,30.2,80,0,49165.6
M23823,M,297.2,307.9,1687.0,30.4,82,0,51284.799999999996
M23824,M,297.2,307.9,1456.0,44.9,85,0,65374.4
L56145,L,300.1,310.1,1504.0,40.1,88,0,60310.4
L56146,L,297.1,307.8,1636.0,30.3,90,0,49570.8
L56147,L,297.1,307.8,1536.0,40.4,92,0,62054.399999999994
L56148,L,297.1,307.8,1454.0,50.6,94,0,73572.40000000001
L56149,L,297.0,307.8,1396.0,50.0,96,0,69800.0
L56150,L,297.0,307.6,1575.0,37.4,98,0,58905.0
L56151,L,296.9,307.6,1514.0,35.7,100,0,54049.8
M23832,M,296.8,307.4,1455.0,49.9,102,0,72604.5
L56153,L,296.8,307.4,1549.0,48.3,105,0,74816.7
L56154,L,296.8,307.5,1474.0,42.4,107,0,62497.6
H38389,H,296.7,307.4,1661.0,34.2,109,0,56806.200000000004
L56156,L,296.7,307.4,1535.0,34.6,114,0,53111.0
M23837,M,296.9,307.5,1556.0,31.2,116,0,48547.2
L56158,L,296.9,307.6,1435.0,45.0,119,0,64575.0
M23839,M,296.9,307.5,1332.0,51.1,121,0,68065.2
L56160,L,297.0,307.6,1513.0,42.4,124,0,64151.2
L56161,L,297.0,307.7,1502.0,39.4,126,0,59178.799999999996
L56162,L,297.0,307.7,1315.0,60.1,128,0,79031.5
M23843,M,297.0,307.7,1261.0,51.1,130,0,64437.1
L56164,L,297.1,307.8,1406.0,60.4,133,0,84922.4
L56165,L,297.1,307.8,1584.0,42.3,135,0,67003.2
M23846,M,297.1,307.8,1443.0,43.9,137,0,63347.7
L56167,L,297.2,307.9,1580.0,35.8,140,0,56563.99999999999
L56168,L,297.2,307.9,1825.0,24.6,142,0,44895.0
L56169,L,297.2,307.9,1469.0,48.2,144,0,70805.8
L56170,L,297.2,307.9,1493.0,38.4,146,0,57331.2
M23851,M,297.3,308.0,1598.0,29.4,148,0,46981.2
H38406,H,297.2,307.9,1450.0,37.2,151,0,53940.00000000001
M23853,M,297.2,307.9,1632.0,37.5,156,0,61200.0
M23854,M,297.1,307.9,1980.0,20.3,159,0,40194.0
L56175,L,297.2,308.0,1474.0,43.7,162,0,64413.8
L56176,L,297.2,307.9,1540.0,37.1,164,0,57134.0
M23857,M,297.1,307.9,1609.0,38.9,166,0,62590.1
L56178,L,297.1,308.0,1467.0,42.8,169,0,62787.6
L56179,L,297.1,307.9,1492.0,39.4,171,0,58784.799999999996
L56180,L,297.0,307.9,1493.0,46.1,173,0,68827.3
L56181,L,300.1,310.1,1504.0,40.1,175,0,60310.4
L56182,L,297.1,307.8,1477.0,36.6,177,0,54058.200000000004
L56183,L,297.1,307.9,1342.0,49.1,179,0,65892.2
M23864,M,297.1,307.8,1538.0,34.3,181,0,52753.399999999994
L56185,L,297.2,307.9,1337.0,58.1,184,0,77679.7
L56186,L,297.3,307.9,1417.0,41.8,186,0,59230.6
L56187,L,297.4,308.0,1383.0,46.2,188,0,63894.600000000006
M23868,M,297.4,308.0,1440.0,42.4,190,0,61056.0
L56189,L,297.3,307.9,1579.0,34.4,193,0,54317.6
L56190,L,297.2,307.9,1441.0,40.0,195,0,57640.0
M23871,M,297.2,307.9,1530.0,35.9,197,0,54927.0
L56192,L,297.2,308.0,1705.0,26.0,200,0,44330.0
H38427,H,297.2,308.0,1435.0,43.0,202,0,61705.0
M23874,M,297.2,308.1,1340.0,61.3,207,1,82142.0
L56195,L,297.2,308.1,1431.0,49.7,210,1,71120.7
L56196,L,297.3,308.2,1396.0,52.7,212,1,73569.2
M23877,M,297.3,308.1,1369.0,52.0,214,0,71188.0
L56198,L,297.3,308.1,1615.0,35.4,217,1,57171.0
L56199,L,297.2,308.1,1662.0,31.3,0,0,52020.6
L56200,L,297.3,308.2,1553.0,33.5,2,0,52025.5
M23881,M,297.4,308.2,1536.0,34.6,4,0,53145.600000000006
L56202,L,297.4,308.3,1548.0,46.6,7,0,72136.8
L56203,L,297.4,308.3,1706.0,30.9,9,0,52715.399999999994
L56204,L,297.4,308.3,1366.0,45.5,11,0,62153.0
L56205,L,297.5,308.4,1440.0,35.9,13,0,51696.0
M23886,M,297.5,308.4,1685.0,28.1,15,0,47348.5
M23887,M,297.4,308.3,1444.0,44.0,18,0,63536.0
L56208,L,297.4,308.3,1395.0,48.7,21,0,67936.5
L56209,L,297.4,308.3,1483.0,38.8,23,0,57540.399999999994
M23890,M,297.5,308.4,1403.0,44.3,25,0,62152.899999999994
H38445,H,297.5,308.4,1793.0,23.9,28,0,42852.7
L56212,L,297.4,308.3,1723.0,28.8,33,0,49622.4
L56213,L,297.4,308.2,1386.0,41.0,35,0,56826.0
H38448,H,297.4,308.2,1585.0,46.2,37,0,73227.0
M23895,M,297.3,308.1,1731.0,27.7,42,0,47948.7
L56216,L,297.3,308.3,1519.0,37.7,45,0,57266.3
L56217,L,297.3,308.2,1896.0,24.4,47,0,46262.399999999994
L56218,L,297.3,308.3,2358.0,14.9,49,0,35134.200000000004
M23899,M,297.3,308.3,1341.0,51.9,51,0,69597.9
L56220,L,297.3,308.3,1550.0,37.0,54,0,57350.0
L56221,L,297.3,308.3,1309.0,61.5,56,0,80503.5
M23902,M,297.3,308.4,1599.0,32.9,58,0,52607.1
L56223,L,297.4,308.4,1343.0,40.0,61,0,53720.0
L56224,L,297.4,308.4,1378.0,39.9,63,0,54982.2
L56225,L,297.4,308.4,1603.0,34.6,65,0,55463.8
L56226,L,297.4,308.4,1664.0,28.1,67,0,46758.4
L56227,L,297.3,308.4,1488.0,37.4,69,0,55651.2
M23908,M,297.3,308.4,1370.0,50.5,71,0,69185.0
L56229,L,300.1,310.1,1504.0,40.1,74,0,60310.4
M23910,M,297.4,308.5,1566.0,31.4,76,0,49172.399999999994
L56231,L,297.4,308.6,1820.0,24.6,79,0,44772.0
M23912,M,297.4,308.6,1901.0,22.1,81,0,42012.100000000006
M23913,M,297.4,308.5,1638.0,32.2,84,0,52743.600000000006
M23914,M,300.1,310.1,1504.0,40.1,87,0,60310.4
H38469,H,297.3,308.4,1864.0,23.1,90,0,43058.4
L56236,L,297.3,308.3,1430.0,41.9,95,0,59917.0
M23917,M,297.3,308.4,1686.0,34.5,97,0,58167.0
M23918,M,297.2,308.3,1326.0,57.2,100,0,75847.2
L56239,L,297.2,308.3,1805.0,25.6,103,0,46208.0
H38474,H,297.2,308.3,1453.0,45.8,105,0,66547.4
M23921,M,297.2,308.4,1863.0,26.0,110,0,48438.0
L56242,L,297.2,308.3,1576.0,35.3,113,0,55632.799999999996
L56243,L,297.2,308.3,1419.0,39.7,115,0,56334.3
L56244,L,297.2,308.4,1833.0,25.2,117,0,46191.6
H38479,H,297.2,308.4,2182.0,17.3,119,0,37748.6
L56246,L,297.2,308.3,1656.0,30.3,124,0,50176.8
L56247,L,297.1,308.2,1351.0,56.6,126,0,76466.6
H38482,H,297.1,308.2,1790.0,30.3,128,0,54237.0
M23929,M,297.2,308.2,1678.0,28.1,133,0,47151.8
L56250,L,297.1,308.2,1427.0,45.2,136,0,64500.4
L56251,L,297.0,308.1,1429.0,54.0,138,0,77166.0
H38486,H,297.2,308.1,1770.0,27.2,140,0,48144.0
L56253,L,297.2,308.1,1689.0,31.2,145,0,52696.799999999996
M23934,M,297.2,308.1,1554.0,41.3,147,0,64180.2
L56255,L,297.3,308.1,1506.0,36.0,150,0,54216.0
L56256,L,297.2,308.1,1474.0,44.3,152,0,65298.2
L56257,L,297.3,308.1,1762.0,26.1,154,0,45988.200000000004
L56258,L,297.3,308.1,1566.0,35.7,156,0,55906.200000000004
H38493,H,297.3,308.1,1554.0,42.4,158,0,65889.59999999999
L56260,L,297.2,308.0,1869.0,25.4,163,0,47472.6
L56261,L,297.3,308.0,1527.0,35.1,165,0,53597.700000000004
L56262,L,297.2,307.9,1309.0,49.6,167,0,64926.4
M23943,M,297.2,307.9,1541.0,35.7,169,0,55013.700000000004
L56264,L,297.2,307.9,1326.0,75.4,172,1,99980.40000000001
H38499,H,297.1,307.9,1365.0,54.0,174,0,73710.0
L56266,L,297.1,307.8,1428.0,43.7,179,0,62403.600000000006
L56267,L,297.1,307.8,1681.0,27.6,181,0,46395.600000000006
M23948,M,297.1,307.9,1662.0,26.9,183,0,44707.799999999996
L56269,L,297.2,307.9,1989.0,20.3,186,0,40376.700000000004
M23950,M,297.2,307.9,1747.0,29.0,188,0,50663.0
M23951,M,297.2,308.0,1765.0,31.1,191,0,54891.5
L56272,L,297.3,308.1,1568.0,34.4,194,0,53939.2
M23953,M,297.3,308.1,1709.0,30.6,196,0,52295.4
M23954,M,297.3,308.1,1370.0,58.8,199,0,80556.0
L56275,L,297.3,308.1,1458.0,45.7,202,0,66630.6
L56276,L,297.2,308.1,1712.0,30.9,204,0,52900.799999999996
L56277,L,297.3,308.1,1642.0,36.9,206,0,60589.799999999996
L56278,L,297.3,308.1,1468.0,49.8,0,0,73106.4
H38513,H,297.3,308.1,1477.0,52.3,2,0,77247.09999999999
L56280,L,300.1,310.1,1504.0,40.1,7,0,60310.4
H38515,H,297.3,308.2,1653.0,31.4,9,0,51904.2
L56282,L,297.3,308.3,1494.0,38.2,14,0,57070.8
L56283,L,297.3,308.2,1490.0,41.0,16,0,61090.0
M23964,M,297.4,308.3,1550.0,47.8,18,0,74090.0
M23965,M,297.3,308.2,1677.0,34.9,21,0,58527.299999999996
L56286,L,297.4,308.3,1854.0,21.8,24,0,40417.200000000004
M23967,M,297.5,308.5,1662.0,30.3,26,0,50358.6
M23968,M,297.5,308.6,1440.0,38.8,29,0,55871.99999999999
L56289,L,297.5,308.6,1513.0,39.7,32,0,60066.100000000006
M23970,M,297.6,308.6,1389.0,49.0,34,0,68061.0
L56291,L,297.6,308.6,1351.0,51.0,37,0,68901.0
M23972,M,297.6,308.6,1482.0,38.3,39,0,56760.6
L56293,L,297.6,308.6,1744.0,28.5,42,0,49704.0
L56294,L,297.6,308.7,1476.0,39.0,44,0,57564.0
M23975,M,297.6,308.6,1444.0,48.2,46,0,69600.8
H38530,H,297.6,308.7,1659.0,32.1,49,0,53253.9
M23977,M,297.6,308.7,1475.0,46.6,54,0,68735.0
L56298,L,297.6,308.6,1526.0,42.1,57,0,64244.6
M23979,M,297.4,308.4,1675.0,29.5,59,0,49412.5
L56300,L,297.4,308.4,1525.0,38.7,62,0,59017.50000000001
L56301,L,297.3,308.3,1396.0,45.9,64,0,64076.4
L56302,L,297.4,308.4,1580.0,41.2,66,0,65096.00000000001
L56303,L,300.1,310.1,1504.0,40.1,68,0,60310.4
L56304,L,297.4,308.4,1426.0,50.4,70,0,71870.4
L56305,L,297.4,308.5,1569.0,34.2,72,0,53659.8
L56306,L,297.4,308.5,1477.0,40.7,74,0,60113.9
L56307,L,297.4,308.5,1761.0,27.2,76,0,47899.2
M23988,M,297.5,308.6,1486.0,45.9,78,0,68207.4
L56309,L,297.6,308.6,1664.0,30.1,81,0,50086.4
L56310,L,297.6,308.6,1576.0,32.7,83,0,51535.200000000004
H38545,H,297.6,308.6,1463.0,46.7,85,0,68322.1
M23992,M,297.6,308.6,1585.0,42.0,90,0,66570.0
L56313,L,297.7,308.7,1479.0,45.7,93,0,67590.3
L56314,L,297.7,308.7,1449.0,40.2,95,0,58249.8
H38549,H,297.7,308.8,1404.0,50.3,97,0,70621.2
L56316,L,297.7,308.7,1694.0,29.1,102,0,49295.4
L56317,L,297.7,308.7,1731.0,28.4,104,0,49160.399999999994
L56318,L,297.6,308.6,1522.0,37.0,106,0,56314.0
L56319,L,297.5,308.5,1536.0,36.9,108,0,56678.399999999994
L56320,L,297.5,308.5,1373.0,39.9,110,0,54782.7
L56321,L,297.5,308.5,1597.0,36.4,112,0,58130.799999999996
L56322,L,297.6,308.5,1678.0,34.2,114,0,57387.600000000006
L56323,L,297.6,308.5,1452.0,42.6,116,0,61855.200000000004
M24004,M,297.5,308.5,1447.0,41.6,118,0,60195.200000000004
L56325,L,297.6,308.5,1574.0,37.1,121,0,58395.4
L56326,L,297.6,308.6,1528.0,40.0,123,0,61120.0
L56327,L,297.7,308.7,1688.0,27.2,125,0,45913.6
L56328,L,297.6,308.6,1393.0,40.4,127,0,56277.2
M24009,M,300.1,310.1,1504.0,40.1,129,0,60310.4
M24010,M,297.5,308.6,1347.0,57.0,132,0,76779.0
L56331,L,297.6,308.6,1553.0,40.5,135,0,62896.5
L56332,L,297.5,308.6,1260.0,53.6,137,0,67536.0
L56333,L,297.5,308.6,1546.0,33.8,139,0,52254.799999999996
L56334,L,297.5,308.6,1596.0,36.0,141,0,57456.0
L56335,L,300.1,310.1,1504.0,40.1,143,0,60310.4
M24016,M,297.5,308.4,1369.0,54.8,145,0,75021.2
L56337,L,297.5,308.5,1462.0,52.3,148,0,76462.59999999999
H38572,H,297.4,308.4,1487.0,46.2,150,0,68699.40000000001
M24019,M,297.5,308.6,1510.0,35.5,155,0,53605.0
H38574,H,297.5,308.5,1671.0,28.0,158,0,46788.0
M24021,M,297.5,308.5,1612.0,30.0,163,0,48360.0
M24022,M,297.6,308.6,1509.0,39.7,166,0,59907.3
L56343,L,297.6,308.6,1415.0,47.3,169,0,66929.5
L56344,L,297.6,308.6,2384.0,14.4,171,0,34329.6
L56345,L,297.6,308.6,1326.0,62.4,173,0,82742.4
M24026,M,297.6,308.6,1390.0,53.4,175,0,74226.0
M24027,M,297.6,308.7,1392.0,41.2,178,0,57350.4
H38582,H,297.6,308.8,1385.0,44.4,181,0,61494.0
L56349,L,297.7,308.8,1896.0,24.5,186,0,46452.0
L56350,L,297.7,308.7,1474.0,46.8,188,0,68983.2
M24031,M,297.7,308.8,1388.0,45.6,190,0,63292.8
L56352,L,297.7,308.9,1715.0,27.2,193,0,46648.0
H38587,H,297.8,308.9,1650.0,32.2,195,0,53130.00000000001
L56354,L,297.8,308.9,1871.0,25.6,200,1,47897.600000000006
L56355,L,297.8,309.0,1403.0,64.2,0,1,90072.6
L56356,L,297.8,308.9,1518.0,40.4,2,0,61327.2
L56357,L,297.9,309.1,1504.0,43.0,4,0,64672.0
L56358,L,297.8,309.0,1340.0,56.9,6,0,76246.0
H38593,H,297.9,309.1,1435.0,44.7,8,0,64144.50000000001
L56360,L,297.9,309.1,1507.0,36.9,13,0,55608.299999999996
L56361,L,297.9,309.1,1521.0,36.1,15,0,54908.1
M24042,M,297.8,309.0,1576.0,45.0,17,0,70920.0
L56363,L,297.9,309.1,1543.0,36.6,20,0,56473.8
L56364,L,298.0,309.2,1665.0,36.6,22,0,60939.0
L56365,L,297.9,309.1,1442.0,50.3,24,0,72532.59999999999
L56366,L,297.9,309.0,1629.0,29.0,26,0,47241.0
L56367,L,300.1,310.1,1504.0,40.1,28,0,60310.4
L56368,L,297.9,309.0,1502.0,40.2,30,0,60380.4
L56369,L,300.1,310.1,1504.0,40.1,32,0,60310.4
M24050,M,300.1,310.1,1504.0,40.1,34,0,60310.4
M24051,M,297.9,309.0,1970.0,21.6,37,0,42552.0
L56372,L,297.9,309.0,1562.0,35.8,40,0,55919.6
M24053,M,297.9,309.0,1530.0,40.9,42,0,62577.0
L56374,L,297.9,308.9,1393.0,40.6,45,0,56555.8
L56375,L,297.9,309.0,1532.0,37.6,47,0,57603.200000000004
L56376,L,298.0,308.9,1607.0,37.7,49,0,60583.9
M24057,M,297.9,308.8,1469.0,49.0,51,0,71981.0
M24058,M,297.9,308.8,1538.0,37.6,54,0,57828.8
L56379,L,297.9,308.8,1613.0,31.4,57,0,50648.2
M24060,M,297.9,308.8,1602.0,32.1,59,0,51424.200000000004
L56381,L,297.8,308.7,1404.0,44.2,62,0,62056.8
L56382,L,300.1,310.1,1504.0,40.1,64,0,60310.4
L56383,L,297.8,308.8,1559.0,35.2,66,0,54876.8
L56384,L,297.8,308.8,1621.0,36.1,68,0,58518.100000000006
L56385,L,297.8,308.8,1579.0,32.9,70,0,51949.1
M24066,M,297.9,308.9,1547.0,44.0,72,0,68068.0
L56387,L,297.9,308.8,1386.0,48.6,75,0,67359.6
L56388,L,298.0,308.9,1406.0,40.9,77,0,57505.4
M24069,M,298.0,309.0,1393.0,55.9,79,0,77868.7
M24070,M,297.9,309.0,2456.0,13.9,82,0,34138.4
M24071,M,298.0,309.0,1409.0,49.1,85,0,69181.90000000001
L56392,L,298.0,308.9,1390.0,53.9,88,0,74921.0
L56393,L,298.0,309.0,1679.0,32.4,90,0,54399.6
L56394,L,298.0,308.9,1508.0,37.1,92,0,55946.8
L56395,L,297.9,308.8,1681.0,31.7,94,0,53287.7
H38630,H,297.7,308.8,1469.0,43.7,96,0,64195.3
L56397,L,297.8,308.8,1421.0,49.6,101,0,70481.6
L56398,L,297.7,308.8,1354.0,50.2,103,0,67970.8
M24079,M,297.7,308.8,1350.0,57.0,105,0,76950.0
L56400,L,297.8,308.9,1282.0,58.1,108,0,74484.2
M24081,M,297.8,309.0,1675.0,30.0,110,0,50250.0
M24082,M,297.9,309.0,1525.0,38.5,113,0,58712.5
L56403,L,297.9,309.0,1382.0,43.9,116,0,60669.799999999996
L56404,L,297.9,309.0,1450.0,46.8,118,0,67860.0
L56405,L,298.0,309.1,1820.0,23.6,120,0,42952.0
L56406,L,298.0,309.1,1822.0,23.5,122,0,42817.0
L56407,L,298.0,309.1,1473.0,44.3,124,0,65253.899999999994
M24088,M,298.1,309.1,1572.0,37.5,126,0,58950.0
M24089,M,298.1,309.0,2042.0,17.8,129,0,36347.6
L56410,L,298.2,309.2,1922.0,22.6,132,0,43437.200000000004
L56411,L,298.2,309.1,1539.0,36.5,134,0,56173.5
L56412,L,298.2,309.1,1350.0,52.0,136,0,70200.0
L56413,L,298.3,309.1,1403.0,45.1,138,0,63275.3
L56414,L,298.3,309.1,1904.0,20.3,140,0,38651.200000000004
M24095,M,298.2,308.9,1592.0,35.2,142,0,56038.4
L56416,L,298.1,308.7,1556.0,31.6,145,0,49169.600000000006
M24097,M,298.1,308.8,1811.0,25.4,147,0,45999.399999999994
M24098,M,300.1,310.1,1504.0,40.1,150,0,60310.4
H38653,H,298.2,308.8,1436.0,51.9,153,0,74528.4
M24100,M,298.1,308.7,1362.0,49.6,158,0,67555.2
L56421,L,298.1,308.7,1683.0,29.1,161,0,48975.3
M24102,M,298.2,308.7,1269.0,60.9,163,0,77282.09999999999
L56423,L,298.3,308.8,1454.0,49.0,166,0,71246.0
L56424,L,298.3,308.8,1767.0,27.3,168,0,48239.1
L56425,L,298.3,308.9,1708.0,27.3,170,0,46628.4
L56426,L,298.3,308.9,1862.0,27.0,172,0,50274.0
L56427,L,298.3,308.9,1695.0,30.7,174,0,52036.5
M24108,M,298.3,309.1,1488.0,40.6,176,0,60412.8
L56429,L,298.3,309.0,1657.0,32.2,179,0,53355.4
H38664,H,298.3,309.0,1823.0,25.9,181,0,47215.7
M24111,M,298.2,309.1,1651.0,28.8,186,0,47548.8
M24112,M,298.1,309.0,1533.0,36.1,189,0,55341.3
M24113,M,298.2,309.0,1508.0,40.5,192,0,61074.0
L56434,L,298.3,309.1,1616.0,31.1,195,0,50257.600000000006
L56435,L,298.2,309.0,1651.0,31.5,197,0,52006.5
L56436,L,298.2,309.1,1569.0,35.2,199,0,55228.8
M24117,M,298.3,309.1,1296.0,58.7,201,0,76075.2
H38672,H,298.3,309.0,1379.0,43.2,0,0,59572.8
M24119,M,298.2,309.0,1694.0,28.0,5,0,47432.0
L56440,L,298.2,309.0,1377.0,57.8,8,0,79590.59999999999
H38675,H,298.3,309.0,1470.0,38.4,10,0,56448.0
M24122,M,298.3,309.1,1404.0,47.0,15,0,65988.0
L56443,L,298.3,309.1,1593.0,40.1,18,0,63879.3
M24124,M,298.3,309.0,1526.0,36.9,20,0,56309.4
M24125,M,298.3,308.9,1390.0,49.7,23,0,69083.0
L56446,L,298.2,308.9,1737.0,25.5,26,0,44293.5
L56447,L,298.2,308.8,1362.0,57.3,28,0,78042.59999999999
L56448,L,298.2,308.8,1666.0,31.5,30,0,52479.0
L56449,L,298.2,308.8,1354.0,60.9,32,0,82458.59999999999
L56450,L,298.2,308.8,1302.0,60.4,34,0,78640.8
L56451,L,298.2,308.7,1991.0,20.5,36,0,40815.5
L56452,L,298.2,308.6,1353.0,54.1,38,0,73197.3
H38687,H,298.2,308.7,1520.0,35.7,40,0,54264.00000000001
L56454,L,298.2,308.7,1428.0,54.9,45,0,78397.2
L56455,L,300.1,310.1,1504.0,40.1,47,0,60310.4
L56456,L,298.1,308.7,1691.0,30.3,49,0,51237.3
L56457,L,298.2,308.7,1447.0,48.4,51,0,70034.8
H38692,H,298.2,308.8,1606.0,39.9,53,0,64079.399999999994
M24139,M,298.2,308.8,1645.0,28.2,58,0,46389.0
H38694,H,298.2,308.8,1470.0,43.3,61,0,63650.99999999999
L56461,L,298.2,308.9,1336.0,45.0,66,0,60120.0
M24142,M,298.2,308.9,1414.0,44.3,68,0,62640.2
M24143,M,298.3,309.0,1802.0,27.5,71,0,49555.0
L56464,L,298.2,308.9,1683.0,31.7,74,0,53351.1
M24145,M,298.2,309.0,1410.0,47.6,76,0,67116.0
L56466,L,298.2,308.9,1605.0,32.0,79,0,51360.0
L56467,L,298.2,308.9,1709.0,28.1,81,0,48022.9
L56468,L,298.2,308.9,1444.0,53.1,83,0,76676.40000000001
L56469,L,298.2,308.9,1367.0,45.0,85,0,61515.0
L56470,L,298.2,309.0,1418.0,44.2,87,0,62675.600000000006
L56471,L,298.2,309.0,1353.0,57.8,89,0,78203.4
L56472,L,298.2,309.0,1643.0,34.1,91,0,56026.3
L56473,L,298.3,309.1,1437.0,38.0,93,0,54606.0
L56474,L,298.1,309.0,1437.0,36.2,95,0,52019.4
M24155,M,298.2,309.0,1413.0,47.9,97,0,67682.7
H38710,H,298.2,309.0,1524.0,39.1,100,0,59588.4
M24157,M,298.1,308.9,1479.0,43.4,105,0,64188.6
L56478,L,298.1,308.9,1313.0,50.6,108,0,66437.8
M24159,M,298.1,308.9,1335.0,50.4,110,0,67284.0
L56480,L,298.1,308.9,1367.0,41.9,113,0,57277.299999999996
M24161,M,298.1,308.9,1459.0,50.3,115,0,73387.7
M24162,M,298.1,308.9,1804.0,25.1,118,0,45280.4
L56483,L,298.2,309.0,1491.0,38.3,121,0,57105.299999999996
L56484,L,298.3,309.1,1537.0,43.0,123,0,66091.0
H38719,H,298.3,309.1,1646.0,30.2,125,0,49709.2
